sura;aya;kemenag;transliteration_id;transcript
25;6;قُلْ اَنْزَلَهُ الَّذِيْ يَعْلَمُ السِّرَّ  فِى السَّمٰوٰتِ وَالْاَرْضِۗ اِنَّهٗ كَانَ غَفُوْرًا رَّحِيْمًا;qul anzalahullażī ya'lamus-sirra fis-samāwāti wal-arḍ, innahụ kāna gafụrar-raḥīmā;qul an za la hul la żī ya' la mus sir ra fis sa mā wā ti wal arḍ , in na hụ kā na ga fụ rar ra ḥī mā
25;7;وَقَالُوْا مَالِ هٰذَا الرَّسُوْلِ يَأْكُلُ الطَّعَامَ وَيَمْشِيْ فِى الْاَسْوَاقِۗ  لَوْلَآ اُنْزِلَ اِلَيْهِ مَلَكٌ فَيَكُوْنَ مَعَهٗ نَذِيْرًا ۙ;wa qālụ mā lihāżar-rasụli ya`kuluṭ-ṭa'āma wa yamsyī fil-aswāq, lau lā unzila ilaihi malakun fa yakụna ma'ahụ nażīrā;wa qā lụ mā li hā żar ra sụ li ya` ku luṭ ṭa 'ā ma wa yam syī fil as wāq , lau lā un zi la i lai hi ma la kun fa ya kụ na ma 'a hụ na żī rā
25;8;اَوْ يُلْقٰىٓ اِلَيْهِ كَنْزٌ اَوْ تَكُوْنُ لَهٗ جَنَّةٌ يَّأْكُلُ مِنْهَاۗ وَقَالَ الظّٰلِمُوْنَ اِنْ تَتَّبِعُوْنَ اِلَّا رَجُلًا مَّسْحُوْرًا;au yulqā ilaihi kanzun au takụnu lahụ jannatuy ya`kulu min-hā, wa qālaẓ-ẓālimụna in tattabi'ụna illā rajulam mas-ḥụrā;au yul qā i lai hi kan zun au ta kụ nu la hụ jan na tuy ya` ku lu min hā , wa qā laẓ ẓā li mụ na in tat ta bi 'ụ na il lā ra ju lam mas ḥụ rā
25;9;اُنْظُرْ كَيْفَ ضَرَبُوْا لَكَ الْاَمْثَالَ فَضَلُّوْا فَلَا يَسْتَطِيْعُوْنَ سَبِيْلًا ࣖ;unẓur kaifa ḍarabụ lakal-amṡāla fa ḍallụ fa lā yastaṭī'ụna sabīlā;un ẓur kai fa ḍa ra bụ la kal am ṡā la fa ḍal lụ fa lā yas ta ṭī 'ụ na sa bī lā
25;10;تَبٰرَكَ الَّذِيْٓ اِنْ شَاۤءَ جَعَلَ لَكَ خَيْرًا مِّنْ ذٰلِكَ جَنّٰتٍ تَجْرِيْ مِنْ تَحْتِهَا الْاَنْهٰرُۙ وَيَجْعَلْ لَّكَ قُصُوْرًا;tabārakallażī in syā`a ja'ala laka khairam min żālika jannātin tajrī min taḥtihal-an-hāru wa yaj'al laka quṣụrā;ta bā ra kal la żī in syā `a ja 'a la la ka khai ram min żā li ka jan nā tin taj rī min taḥ ti hal an hā ru wa yaj 'al la ka qu ṣụ rā
25;11;بَلْ كَذَّبُوْا بِالسَّاعَةِۙ وَاَعْتَدْنَا لِمَنْ كَذَّبَ بِالسَّاعَةِ سَعِيْرًا;bal każżabụ bis-sā'ati wa a'tadnā limang każżaba bis-sā'ati sa'īrā;bal każ ża bụ bis sā 'a ti wa a' tad nā li mang każ ża ba bis sā 'a ti sa 'ī rā
25;12;اِذَا رَاَتْهُمْ مِّنْ مَّكَانٍۢ بَعِيْدٍ سَمِعُوْا لَهَا تَغَيُّظًا وَّزَفِيْرًا;iżā ra`at-hum mim makānim ba'īdin sami'ụ lahā tagayyuẓaw wa zafīrā;i żā ra `at hum mim ma kā nim ba 'ī din sa mi 'ụ la hā ta gay yu ẓaw wa za fī rā
25;13;وَاِذَآ اُلْقُوْا مِنْهَا مَكَانًا ضَيِّقًا مُّقَرَّنِيْنَ دَعَوْا هُنَالِكَ ثُبُوْرًا ۗ;wa iżā ulqụ min-hā makānan ḍayyiqam muqarranīna da'au hunālika ṡubụrā;wa i żā ul qụ min hā ma kā nan ḍay yi qam mu qar ra nī na da 'au hu nā li ka ṡu bụ rā
25;14;لَا تَدْعُوا الْيَوْمَ ثُبُوْرًا وَّاحِدًا وَّادْعُوْا ثُبُوْرًا كَثِيْرًا ;lā tad'ul-yauma ṡubụraw wāḥidaw wad'ụ ṡubụrang kaṡīrā;lā tad 'ul yau ma ṡu bụ raw wā ḥi daw wad 'ụ ṡu bụ rang ka ṡī rā
25;15;قُلْ اَذٰلِكَ خَيْرٌ اَمْ جَنَّةُ الْخُلْدِ الَّتِيْ وُعِدَ الْمُتَّقُوْنَۗ  كَانَتْ لَهُمْ جَزَاۤءً وَّمَصِيْرًا ;qul a żālika khairun am jannatul-khuldillatī wu'idal-muttaqụn, kānat lahum jazā`aw wa maṣīrā;qul a żā li ka khai run am jan na tul khul dil la tī wu 'i dal mut ta qụn , kā nat la hum ja zā `aw wa ma ṣī rā
25;16;لَهُمْ فِيْهَا مَا يَشَاۤءُوْنَ خٰلِدِيْنَۗ  كَانَ عَلٰى رَبِّكَ وَعْدًا مَّسْـُٔوْلًا;lahum fīhā mā yasyā`ụna khālidīn, kāna 'alā rabbika wa'dam mas`ụlā;la hum fī hā mā ya syā `ụ na khā li dīn , kā na 'a lā rab bi ka wa' dam mas `ụ lā
25;17;وَيَوْمَ يَحْشُرُهُمْ وَمَا يَعْبُدُوْنَ مِنْ دُوْنِ اللّٰهِ فَيَقُوْلُ ءَاَنْتُمْ اَضْلَلْتُمْ عِبَادِيْ هٰٓؤُلَاۤءِ اَمْ هُمْ ضَلُّوا السَّبِيْلَ ۗ;wa yauma yaḥsyuruhum wa mā ya'budụna min dụnillāhi fa yaqụlu a antum aḍlaltum 'ibādī hā`ulā`i am hum ḍallus-sabīl;wa yau ma yaḥ syu ru hum wa mā ya' bu dụ na min dụ nil lā hi fa ya qụ lu a an tum aḍ lal tum 'i bā dī hā `u lā `i am hum ḍal lus sa bīl
25;18;قَالُوْا سُبْحٰنَكَ مَا كَانَ يَنْۢبَغِيْ لَنَآ اَنْ نَّتَّخِذَ مِنْ دُوْنِكَ مِنْ اَوْلِيَاۤءَ وَلٰكِنْ مَّتَّعْتَهُمْ وَاٰبَاۤءَهُمْ حَتّٰى نَسُوا الذِّكْرَۚ وَكَانُوْا قَوْمًاۢ بُوْرًا;qālụ sub-ḥānaka mā kāna yambagī lanā an nattakhiża min dụnika min auliyā`a wa lākim matta'tahum wa ābā`ahum ḥattā nasuż-żikr, wa kānụ qaumam bụrā;qā lụ sub ḥā na ka mā kā na yam ba gī la nā an nat ta khi ża min dụ ni ka min au li yā `a wa lā kim mat ta' ta hum wa ā bā `a hum ḥat tā na suż żikr , wa kā nụ qau mam bụ rā
25;19;فَقَدْ كَذَّبُوْكُمْ بِمَا تَقُوْلُوْنَۙ فَمَا تَسْتَطِيْعُوْنَ صَرْفًا وَّلَا نَصْرًاۚ وَمَنْ يَّظْلِمْ مِّنْكُمْ نُذِقْهُ عَذَابًا كَبِيْرًا;fa qad każżabụkum bimā taqụlụna fa mā tastaṭī'ụna ṣarfaw wa lā naṣrā, wa may yaẓlim mingkum nużiq-hu 'ażābang kabīrā;fa qad każ ża bụ kum bi mā ta qụ lụ na fa mā tas ta ṭī 'ụ na ṣar faw wa lā naṣ rā , wa may yaẓ lim ming kum nu żiq hu 'a żā bang ka bī rā
25;20;وَمَآ اَرْسَلْنَا قَبْلَكَ مِنَ الْمُرْسَلِيْنَ اِلَّآ اِنَّهُمْ لَيَأْكُلُوْنَ الطَّعَامَ وَيَمْشُوْنَ فِى الْاَسْوَاقِۗ وَجَعَلْنَا بَعْضَكُمْ لِبَعْضٍ فِتْنَةً  ۗ اَتَصْبِرُوْنَۚ وَكَانَ رَبُّكَ بَصِيْرًا ࣖ   ۔;wa mā arsalnā qablaka minal-mursalīna illā innahum laya`kulụnaṭ-ṭa'āma wa yamsyụna fil-aswāq, wa ja'alnā ba'ḍakum liba'ḍin fitnah, a taṣbirụn, wa kāna rabbuka baṣīrā;wa mā ar sal nā qab la ka mi nal mur sa lī na il lā in na hum la ya` ku lụ naṭ ṭa 'ā ma wa yam syụ na fil as wāq , wa ja 'al nā ba' ḍa kum li ba' ḍin fit nah , a taṣ bi rụn , wa kā na rab bu ka ba ṣī rā
25;21;۞ وَقَالَ الَّذِيْنَ لَا يَرْجُوْنَ لِقَاۤءَنَا لَوْلَآ اُنْزِلَ عَلَيْنَا الْمَلٰۤىِٕكَةُ اَوْ نَرٰى رَبَّنَا ۗ لَقَدِ اسْتَكْبَرُوْا فِيْٓ اَنْفُسِهِمْ وَعَتَوْ عُتُوًّا كَبِيْرًا;wa qālallażīna lā yarjụna liqā`anā lau lā unzila 'alainal-malā`ikatu au narā rabbanā, laqadistakbarụ fī anfusihim wa 'atau 'utuwwang kabīrā;wa qā lal la żī na lā yar jụ na li qā `a nā lau lā un zi la 'a lai nal ma lā `i ka tu au na rā rab ba nā , la qa dis tak ba rụ fī an fu si him wa 'a tau 'u tuw wang ka bī rā
25;22;يَوْمَ يَرَوْنَ الْمَلٰۤىِٕكَةَ لَا بُشْرٰى يَوْمَىِٕذٍ لِّلْمُجْرِمِيْنَ وَيَقُوْلُوْنَ حِجْرًا مَّحْجُوْرًا ;yauma yaraunal-malā`ikata lā busyrā yauma`iżil lil-mujrimīna wa yaqụlụna ḥijram maḥjụrā;yau ma ya rau nal ma lā `i ka ta lā busy rā yau ma `i żil lil muj ri mī na wa ya qụ lụ na ḥij ram maḥ jụ rā
25;23;وَقَدِمْنَآ اِلٰى مَا عَمِلُوْا مِنْ عَمَلٍ فَجَعَلْنٰهُ هَبَاۤءً مَّنْثُوْرًا ;wa qadimnā ilā mā 'amilụ min 'amalin fa ja'alnāhu habā`am manṡụrā;wa qa dim nā i lā mā 'a mi lụ min 'a ma lin fa ja 'al nā hu ha bā `am man ṡụ rā
25;24;اَصْحٰبُ الْجَنَّةِ يَوْمَىِٕذٍ خَيْرٌ مُّسْتَقَرًّا وَّاَحْسَنُ مَقِيْلًا ;aṣ-ḥābul-jannati yauma`iżin khairum mustaqarraw wa aḥsanu maqīlā;aṣ ḥā bul jan na ti yau ma `i żin khai rum mus ta qar raw wa aḥ sa nu ma qī lā
25;25;وَيَوْمَ تَشَقَّقُ السَّمَاۤءُ بِالْغَمَامِ وَنُزِّلَ الْمَلٰۤىِٕكَةُ تَنْزِيْلًا ;wa yauma tasyaqqaqus-samā`u bil-gamāmi wa nuzzilal-malā`ikatu tanzīlā;wa yau ma ta syaq qa qus sa mā `u bil ga mā mi wa nuz zi lal ma lā `i ka tu tan zī lā
25;26;اَلْمُلْكُ يَوْمَىِٕذِ ِۨالْحَقُّ لِلرَّحْمٰنِۗ وَكَانَ يَوْمًا عَلَى الْكٰفِرِيْنَ عَسِيْرًا ;al-mulku yauma`iżinil-ḥaqqu lir-raḥmān, wa kāna yauman 'alal-kāfirīna 'asīrā;al mul ku yau ma `i żi nil ḥaq qu lir raḥ mān , wa kā na yau man 'a lal kā fi rī na 'a sī rā
25;27;وَيَوْمَ يَعَضُّ الظَّالِمُ عَلٰى يَدَيْهِ يَقُوْلُ يٰلَيْتَنِى اتَّخَذْتُ مَعَ الرَّسُوْلِ سَبِيْلًا ;wa yauma ya'aḍḍuẓ-ẓālimu 'alā yadaihi yaqụlu yā laitanittakhażtu ma'ar-rasụli sabīlā;wa yau ma ya 'aḍ ḍuẓ ẓā li mu 'a lā ya dai hi ya qụ lu yā lai ta nit ta khaż tu ma 'ar ra sụ li sa bī lā
25;28;يٰوَيْلَتٰى لَيْتَنِيْ لَمْ اَتَّخِذْ فُلَانًا خَلِيْلًا ;yā wailatā laitanī lam attakhiż fulānan khalīlā;yā wai la tā lai ta nī lam at ta khiż fu lā nan kha lī lā
25;29;لَقَدْ اَضَلَّنِيْ عَنِ الذِّكْرِ بَعْدَ اِذْ جَاۤءَنِيْۗ وَكَانَ الشَّيْطٰنُ لِلْاِنْسَانِ خَذُوْلًا ;laqad aḍallanī 'aniż-żikri ba'da iż jā`anī, wa kānasy-syaiṭānu lil-insāni khażụlā;la qad a ḍal la nī 'a niż żik ri ba' da iż jā `a nī , wa kā nasy syai ṭā nu lil in sā ni kha żụ lā
25;30;وَقَالَ الرَّسُوْلُ يٰرَبِّ اِنَّ قَوْمِى اتَّخَذُوْا هٰذَا الْقُرْاٰنَ مَهْجُوْرًا ;wa qālar-rasụlu yā rabbi inna qaumittakhażụ hāżal-qur`āna mahjụrā;wa qā lar ra sụ lu yā rab bi in na qau mit ta kha żụ hā żal qur `ā na mah jụ rā
25;31;وَكَذٰلِكَ جَعَلْنَا لِكُلِّ نَبِيٍّ عَدُوًّا مِّنَ الْمُجْرِمِيْنَۗ وَكَفٰى بِرَبِّكَ هَادِيًا وَّنَصِيْرًا ;wa każālika ja'alnā likulli nabiyyin 'aduwwam minal-mujrimīn, wa kafā birabbika hādiyaw wa naṣīrā;wa ka żā li ka ja 'al nā li kul li na biy yin 'a duw wam mi nal muj ri mīn , wa ka fā bi rab bi ka hā di yaw wa na ṣī rā
25;32;وَقَالَ الَّذِيْنَ كَفَرُوْا لَوْلَا نُزِّلَ عَلَيْهِ الْقُرْاٰنُ جُمْلَةً وَّاحِدَةً ۛ كَذٰلِكَ ۛ لِنُثَبِّتَ بِهٖ فُؤَادَكَ وَرَتَّلْنٰهُ تَرْتِيْلًا ;wa qālallażīna kafarụ lau lā nuzzila 'alaihil-qur`ānu jumlataw wāḥidah, każālika linuṡabbita bihī fu`ādaka wa rattalnāhu tartīlā;wa qā lal la żī na ka fa rụ lau lā nuz zi la 'a lai hil qur `ā nu jum la taw wā ḥi dah , ka żā li ka li nu ṡab bi ta bi hī fu `ā da ka wa rat tal nā hu tar tī lā
25;33;وَلَا يَأْتُوْنَكَ بِمَثَلٍ اِلَّا جِئْنٰكَ بِالْحَقِّ وَاَحْسَنَ تَفْسِيْرًا ۗ;wa lā ya`tụnaka bimaṡalin illā ji`nāka bil-ḥaqqi wa aḥsana tafsīrā;wa lā ya` tụ na ka bi ma ṡa lin il lā ji` nā ka bil ḥaq qi wa aḥ sa na taf sī rā
25;34;اَلَّذِيْنَ يُحْشَرُوْنَ عَلٰى وُجُوْهِهِمْ اِلٰى جَهَنَّمَۙ اُولٰۤىِٕكَ شَرٌّ مَّكَانًا وَّاَضَلُّ سَبِيْلًا ࣖ ;allażīna yuḥsyarụna 'alā wujụhihim ilā jahannama ulā`ika syarrum makānaw wa aḍallu sabīlā;al la żī na yuḥ sya rụ na 'a lā wu jụ hi him i lā ja han na ma u lā `i ka syar rum ma kā naw wa a ḍal lu sa bī lā
25;35;وَلَقَدْ اٰتَيْنَا مُوْسَى الْكِتٰبَ وَجَعَلْنَا مَعَهٗٓ اَخَاهُ هٰرُوْنَ وَزِيْرًا ۚ ;wa laqad ātainā mụsal-kitāba wa ja'alnā ma'ahū akhāhu hārụna wazīrā;wa la qad ā tai nā mụ sal ki tā ba wa ja 'al nā ma 'a hū a khā hu hā rụ na wa zī rā
25;36;فَقُلْنَا اذْهَبَآ اِلَى الْقَوْمِ الَّذِيْنَ كَذَّبُوْا بِاٰيٰتِنَاۗ فَدَمَّرْنٰهُمْ تَدْمِيْرًا ۗ;fa qulnaż-habā ilal-qaumillażīna każżabụ bi`āyātinā, fa dammarnāhum tadmīrā;fa qul naż ha bā i lal qau mil la żī na każ ża bụ bi `ā yā ti nā , fa dam mar nā hum tad mī rā
25;37;وَقَوْمَ نُوْحٍ لَّمَّا كَذَّبُوا الرُّسُلَ اَغْرَقْنٰهُمْ وَجَعَلْنٰهُمْ لِلنَّاسِ اٰيَةًۗ وَاَعْتَدْنَا لِلظّٰلِمِيْنَ عَذَابًا اَلِيْمًا ۚ ;wa qauma nụḥil lammā każżabur-rusula agraqnāhum wa ja'alnāhum lin-nāsi āyah, wa a'tadnā liẓ-ẓālimīna 'ażāban alīmā;wa qau ma nụ ḥil lam mā każ ża bur ru su la ag raq nā hum wa ja 'al nā hum lin nā si ā yah , wa a' tad nā liẓ ẓā li mī na 'a żā ban a lī mā
25;38;وَعَادًا وَّثَمُوْدَا۟ وَاَصْحٰبَ الرَّسِّ وَقُرُوْنًاۢ بَيْنَ ذٰلِكَ كَثِيْرًا ;wa 'ādaw wa ṡamụda wa aṣ-ḥābar-rassi wa qurụnam baina żālika kaṡīrā;wa 'ā daw wa ṡa mụ da wa aṣ ḥā bar ras si wa qu rụ nam bai na żā li ka ka ṡī rā
25;39;وَكُلًّا ضَرَبْنَا لَهُ الْاَمْثَالَۖ وَكُلًّا تَبَّرْنَا تَتْبِيْرًا ;wa kullan ḍarabnā lahul-amṡāla wa kullan tabbarnā tatbīrā;wa kul lan ḍa rab nā la hul am ṡā la wa kul lan tab bar nā tat bī rā
25;40;وَلَقَدْ اَتَوْا عَلَى الْقَرْيَةِ الَّتِيْٓ اُمْطِرَتْ مَطَرَ السَّوْءِۗ اَفَلَمْ يَكُوْنُوْا يَرَوْنَهَاۚ بَلْ كَانُوْا لَا يَرْجُوْنَ نُشُوْرًا ;wa laqad atau 'alal-qaryatillatī umṭirat maṭaras-saụ`, a fa lam yakụnụ yaraunahā, bal kānụ lā yarjụna nusyụrā;wa la qad a tau 'a lal qar ya til la tī um ṭi rat ma ṭa ras saụ` , a fa lam ya kụ nụ ya rau na hā , bal kā nụ lā yar jụ na nu syụ rā
25;41;وَاِذَا رَاَوْكَ اِنْ يَّتَّخِذُوْنَكَ اِلَّا هُزُوًاۗ اَهٰذَا الَّذِيْ بَعَثَ اللّٰهُ رَسُوْلًا ;wa iżā ra`auka iy yattakhiżụnaka illā huzuwā, a hāżallażī ba'aṡallāhu rasụlā;wa i żā ra `au ka iy yat ta khi żụ na ka il lā hu zu wā , a hā żal la żī ba 'a ṡall llā hu ra sụ lā
25;42;اِنْ كَادَ لَيُضِلُّنَا عَنْ اٰلِهَتِنَا لَوْلَآ اَنْ صَبَرْنَا عَلَيْهَاۗ وَسَوْفَ يَعْلَمُوْنَ حِيْنَ يَرَوْنَ الْعَذَابَ مَنْ اَضَلُّ سَبِيْلًا ;ing kāda layuḍillunā 'an ālihatinā lau lā an ṣabarnā 'alaihā, wa saufa ya'lamụna ḥīna yaraunal-'ażāba man aḍallu sabīlā;ing kā da la yu ḍil lu nā 'an ā li ha ti nā lau lā an ṣa bar nā 'a lai hā , wa sau fa ya' la mụ na ḥī na ya rau nal 'a żā ba man a ḍal lu sa bī lā
25;43;اَرَءَيْتَ مَنِ اتَّخَذَ اِلٰهَهٗ هَوٰىهُۗ اَفَاَنْتَ تَكُوْنُ عَلَيْهِ وَكِيْلًا ۙ;a ra`aita manittakhaża ilāhahụ hawāh, a fa anta takụnu 'alaihi wakīlā;a ra `ai ta ma nit ta kha ża i lā ha hụ ha wāh , a fa an ta ta kụ nu 'a lai hi wa kī lā
25;44;اَمْ تَحْسَبُ اَنَّ اَكْثَرَهُمْ يَسْمَعُوْنَ اَوْ يَعْقِلُوْنَۗ اِنْ هُمْ اِلَّا كَالْاَنْعَامِ  بَلْ هُمْ اَضَلُّ سَبِيْلًا ࣖ;am taḥsabu anna akṡarahum yasma'ụna au ya'qilụn, in hum illā kal-an'āmi bal hum aḍallu sabīlā;am taḥ sa bu an na ak ṡa ra hum yas ma 'ụ na au ya' qi lụn , in hum il lā kal an 'ā mi bal hum a ḍal lu sa bī lā
25;45;اَلَمْ تَرَ اِلٰى رَبِّكَ كَيْفَ مَدَّ الظِّلَّۚ وَلَوْ شَاۤءَ لَجَعَلَهٗ سَاكِنًاۚ  ثُمَّ جَعَلْنَا الشَّمْسَ عَلَيْهِ دَلِيْلًا ۙ;a lam tara ilā rabbika kaifa maddaẓ-ẓill, walau syā`a laja'alahụ sākinā, ṡumma ja'alnasy-syamsa 'alaihi dalīlā;a lam ta ra i lā rab bi ka kai fa mad daẓ ẓill , wa lau syā `a la ja 'a la hụ sā ki nā , ṡum ma ja 'al nasy syam sa 'a lai hi da lī lā
25;46;ثُمَّ قَبَضْنٰهُ اِلَيْنَا قَبْضًا يَّسِيْرًا ;ṡumma qabaḍnāhu ilainā qabḍay yasīrā;ṡum ma qa baḍ nā hu i lai nā qab ḍay ya sī rā
25;47;وَهُوَ الَّذِيْ جَعَلَ لَكُمُ الَّيْلَ لِبَاسًا وَّالنَّوْمَ سُبَاتًا وَّجَعَلَ النَّهَارَ نُشُوْرًا  ;wa huwallażī ja'ala lakumul-laila libāsaw wan-nauma subātaw wa ja'alan-nahāra nusyụrā;wa hu wal la żī ja 'a la la ku mul lai la li bā saw wan nau ma su bā taw wa ja 'a lan na hā ra nu syụ rā
25;48;وَهُوَ الَّذِيْٓ اَرْسَلَ الرِّيٰحَ بُشْرًاۢ بَيْنَ يَدَيْ رَحْمَتِهٖۚ وَاَنْزَلْنَا مِنَ السَّمَاۤءِ مَاۤءً طَهُوْرًا ۙ;wa huwallażī arsalar-riyāḥa busyram baina yadai raḥmatih, wa anzalnā minas-samā`i mā`an ṭahụrā;wa hu wal la żī ar sa lar ri yā ḥa busy ram bai na ya dai raḥ ma tih , wa an zal nā mi nas sa mā `i mā `an ṭa hụ rā
25;49;لِّنُحْيِ َۧ بِهٖ بَلْدَةً مَّيْتًا وَّنُسْقِيَهٗ مِمَّا خَلَقْنَآ اَنْعَامًا وَّاَنَاسِيَّ كَثِيْرًا ;linuḥyiya bihī baldatam maitaw wa nusqiyahụ mimmā khalaqnā an'āmaw wa anāsiyya kaṡīrā;li nuḥ yi ya bi hī bal da tam mai taw wa nus qi ya hụ mim mā kha laq nā an 'ā maw wa a nā siy ya ka ṡī rā
25;50;وَلَقَدْ صَرَّفْنٰهُ بَيْنَهُمْ لِيَذَّكَّرُوْاۖ فَاَبٰىٓ اَكْثَرُ النَّاسِ اِلَّا كُفُوْرًا ;wa laqad ṣarrafnāhu bainahum liyażżakkarụ fa abā akṡarun-nāsi illā kufụrā;wa la qad ṣar raf nā hu bai na hum li yaż żak ka rụ fa a bā ak ṡa run nā si il lā ku fụ rā
25;51;وَلَوْ شِئْنَا لَبَعَثْنَا فِيْ كُلِّ قَرْيَةٍ نَّذِيْرًا ۖ;walau syi`nā laba'aṡnā fī kulli qaryatin nażīrā;wa lau syi` nā la ba 'aṡ nā fī kul li qar ya tin na żī rā
25;52;فَلَا تُطِعِ الْكٰفِرِيْنَ وَجَاهِدْهُمْ بِهٖ جِهَادًا كَبِيْرًا ;fa lā tuṭi'il kāfirīna wa jāhid-hum bihī jihādang kabīrā;fa lā tu ṭi 'il kā fi rī na wa jā hid hum bi hī ji hā dang ka bī rā
25;53;۞ وَهُوَ الَّذِيْ مَرَجَ الْبَحْرَيْنِ هٰذَا عَذْبٌ فُرَاتٌ وَّهٰذَا مِلْحٌ  اُجَاجٌۚ وَجَعَلَ بَيْنَهُمَا بَرْزَخًا وَّحِجْرًا مَّحْجُوْرًا ;wa huwallażī marajal-baḥraini hāżā 'ażbun furātuw wa hāżā mil-ḥun ujāj, wa ja'ala bainahumā barzakhaw wa ḥijram maḥjụrā;wa hu wal la żī ma ra jal baḥ rai ni hā żā 'aż bun fu rā tuw wa hā żā mil ḥun u jāj , wa ja 'a la bai na hu mā bar za khaw wa ḥij ram maḥ jụ rā
25;54;وَهُوَ الَّذِيْ خَلَقَ مِنَ الْمَاۤءِ بَشَرًا فَجَعَلَهٗ نَسَبًا وَّصِهْرًاۗ وَكَانَ رَبُّكَ قَدِيْرًا ;wa huwallażī khalaqa minal-mā`i basyaran fa ja'alahụ nasabaw wa ṣihrā, wa kāna rabbuka qadīrā;wa hu wal la żī kha la qa mi nal mā `i ba sya ran fa ja 'a la hụ na sa baw wa ṣih rā , wa kā na rab bu ka qa dī rā
25;55;وَيَعْبُدُوْنَ مِنْ دُوْنِ اللّٰهِ مَا لَا يَنْفَعُهُمْ وَلَا يَضُرُّهُمْۗ وَكَانَ الْكَافِرُ عَلٰى رَبِّهٖ ظَهِيْرًا ;wa ya'budụna min dụnillāhi mā lā yanfa'uhum wa lā yaḍurruhum, wa kānal-kāfiru 'alā rabbihī ẓahīrā;wa ya' bu dụ na min dụ nil lā hi mā lā yan fa 'u hum wa lā ya ḍur ru hum , wa kā nal kā fi ru 'a lā rab bi hī ẓa hī rā
25;56;وَمَآ اَرْسَلْنٰكَ اِلَّا مُبَشِّرًا وَّنَذِيْرًا ;wa mā arsalnāka illā mubasysyiraw wa nażīrā;wa mā ar sal nā ka il lā mu basy syi raw wa na żī rā
25;57;قُلْ مَآ اَسْـَٔلُكُمْ عَلَيْهِ مِنْ اَجْرٍ اِلَّا مَنْ شَاۤءَ اَنْ يَّتَّخِذَ اِلٰى رَبِّهٖ سَبِيْلًا ;qul mā as`alukum 'alaihi min ajrin illā man syā`a ay yattakhiża ilā rabbihī sabīlā;qul mā as `a lu kum 'a lai hi min aj rin il lā man syā `a ay yat ta khi ża i lā rab bi hī sa bī lā
25;58;وَتَوَكَّلْ عَلَى الْحَيِّ الَّذِيْ لَا يَمُوْتُ وَسَبِّحْ بِحَمْدِهٖۗ وَكَفٰى بِهٖ بِذُنُوْبِ عِبَادِهٖ خَبِيْرًا ۚ;wa tawakkal 'alal-ḥayyillażī lā yamụtu wa sabbiḥ biḥamdih, wa kafā bihī biżunụbi 'ibādihī khabīrā;wa ta wak kal 'a lal ḥay yil la żī lā ya mụ tu wa sab biḥ bi ḥam dih , wa ka fā bi hī bi żu nụ bi 'i bā di hī kha bī rā
25;59;اَلَّذِيْ خَلَقَ السَّمٰوٰتِ وَالْاَرْضَ وَمَا بَيْنَهُمَا فِيْ سِتَّةِ اَيَّامٍ ثُمَّ اسْتَوٰى عَلَى الْعَرْشِۚ  اَلرَّحْمٰنُ فَسْـَٔلْ بِهٖ خَبِيْرًا ;allażī khalaqas-samāwāti wal-arḍa wa mā bainahumā fī sittati ayyāmin ṡummastawā 'alal-'arsy, ar-raḥmānu fas`al bihī khabīrā;al la żī kha la qas sa mā wā ti wal ar ḍa wa mā bai na hu mā fī sit ta ti ay yā min ṡum mas ta wā 'a lal 'arsy , ar raḥ mā nu fas `al bi hī kha bī rā
25;60;وَاِذَا قِيْلَ لَهُمُ اسْجُدُوْا لِلرَّحْمٰنِ قَالُوْا وَمَا الرَّحْمٰنُ اَنَسْجُدُ لِمَا تَأْمُرُنَا وَزَادَهُمْ نُفُوْرًا ۩ ࣖ;wa iżā qīla lahumusjudụ lir-raḥmāni qālụ wa mar-raḥmānu a nasjudu limā ta`murunā wa zādahum nufụrā;wa i żā qī la la hu mus ju dụ lir raḥ mā ni qā lụ wa mar raḥ mā nu a nas ju du li mā ta` mu ru nā wa zā da hum nu fụ rā
25;61;تَبٰرَكَ الَّذِيْ جَعَلَ فِى السَّمَاۤءِ بُرُوْجًا وَّجَعَلَ فِيْهَا سِرَاجًا وَّقَمَرًا مُّنِيْرًا  ;tabārakallażī ja'ala fis-samā`i burụjaw wa ja'ala fīhā sirājaw wa qamaram munīrā;ta bā ra kal la żī ja 'a la fis sa mā `i bu rụ jaw wa ja 'a la fī hā si rā jaw wa qa ma ram mu nī rā
25;62;وَهُوَ الَّذِيْ جَعَلَ الَّيْلَ وَالنَّهَارَ خِلْفَةً لِّمَنْ اَرَادَ اَنْ يَّذَّكَّرَ اَوْ اَرَادَ شُكُوْرًا ;wa huwallażī ja'alal-laila wan-nahāra khilfatal liman arāda ay yażżakkara au arāda syukụrā;wa hu wal la żī ja 'a lal lai la wan na hā ra khil fa tal li man a rā da ay yaż żak ka ra au a rā da syu kụ rā
25;63;وَعِبَادُ الرَّحْمٰنِ الَّذِيْنَ يَمْشُوْنَ عَلَى الْاَرْضِ هَوْنًا وَّاِذَا خَاطَبَهُمُ الْجٰهِلُوْنَ قَالُوْا سَلٰمًا  ;wa 'ibādur-raḥmānillażīna yamsyụna 'alal-arḍi haunaw wa iżā khāṭabahumul-jāhilụna qālụ salāmā;wa 'i bā dur raḥ mā nil la żī na yam syụ na 'a lal ar ḍi hau naw wa i żā khā ṭa ba hu mul jā hi lụ na qā lụ sa lā mā
