Sura;Aya;Bagian;Arabic;Transliteration
37;16;1;ءَاِذَا مِتْنَا وَكُنَّا تُرَابًا وَّعِظَامًا ءَاِنَّا لَمَبْعُوْثُوْنَۙ;a iżā mitnā wa kunnā turābaw wa 'iẓāman a innā lamab'ụṡụn
37;17;1;اَوَاٰبَاۤؤُنَا الْاَوَّلُوْنَۗ;a wa ābā`unal-awwalụn
37;18;1;قُلْ نَعَمْ وَاَنْتُمْ دَاخِرُوْنَۚ;qul na'am wa antum dākhirụn
37;19;1;فَاِنَّمَا هِيَ زَجْرَةٌ وَّاحِدَةٌ فَاِذَا هُمْ يَنْظُرُوْنَ;fa innamā hiya zajratuw wāḥidatun fa iżā hum yanẓurụn
37;20;1;وَقَالُوْا يٰوَيْلَنَا هٰذَا يَوْمُ الدِّيْنِ;wa qālụ yā wailanā hāżā yaumud-dīn
37;21;1;هٰذَا يَوْمُ الْفَصْلِ الَّذِيْ كُنْتُمْ بِهٖ تُكَذِّبُوْنَ ࣖ;hāżā yaumul-faṣlillażī kuntum bihī tukażżibụn
37;22;1;اُحْشُرُوا الَّذِيْنَ ظَلَمُوْا وَاَزْوَاجَهُمْ وَمَا كَانُوْا يَعْبُدُوْنَ ۙ;uḥsyurullażīna ẓalamụ wa azwājahum wa mā kānụ ya'budụn
37;23;1;مِنْ دُوْنِ اللّٰهِ فَاهْدُوْهُمْ اِلٰى صِرَاطِ الْجَحِيْمِ;min dụnillāhi fahdụhum ilā ṣirāṭil-jaḥīm
37;24;1;وَقِفُوْهُمْ اِنَّهُمْ مَّسْـُٔوْلُوْنَ ۙ;waqifụhum innahum mas`ụlụn
37;25;1;مَا لَكُمْ لَا تَنَاصَرُوْنَ;mā lakum lā tanāṣarụn
37;26;1;بَلْ هُمُ الْيَوْمَ مُسْتَسْلِمُوْنَ;bal humul-yauma mustaslimụn
37;27;1;وَاَقْبَلَ بَعْضُهُمْ عَلٰى بَعْضٍ يَّتَسَاۤءَلُوْنَ;wa aqbala ba'ḍuhum 'alā ba'ḍiy yatasā`alụn
37;28;1;قَالُوْٓا اِنَّكُمْ كُنْتُمْ تَأْتُوْنَنَا عَنِ الْيَمِيْنِ;qālū innakum kuntum ta`tụnanā 'anil-yamīn
37;29;1;قَالُوْا بَلْ لَّمْ تَكُوْنُوْا مُؤْمِنِيْنَۚ;qālụ bal lam takụnụ mu`minīn
37;30;1;وَمَا كَانَ لَنَا عَلَيْكُمْ مِّنْ سُلْطٰنٍۚ بَلْ كُنْتُمْ قَوْمًا طٰغِيْنَ;wa mā kāna lanā 'alaikum min sulṭān, bal kuntum qauman ṭāgīn
37;31;1;فَحَقَّ عَلَيْنَا قَوْلُ رَبِّنَآ ۖاِنَّا لَذَاۤىِٕقُوْنَ;fa ḥaqqa 'alainā qaulu rabbinā innā lażā`iqụn
37;32;1;فَاَغْوَيْنٰكُمْ اِنَّا كُنَّا غٰوِيْنَ;fa agwainākum innā kunnā gāwīn
37;33;1;فَاِنَّهُمْ يَوْمَىِٕذٍ فِى الْعَذَابِ مُشْتَرِكُوْنَ;fa innahum yauma`iżin fil-'ażābi musytarikụn
37;34;1;اِنَّا كَذٰلِكَ نَفْعَلُ بِالْمُجْرِمِيْنَ;innā każālika naf'alu bil-mujrimīn
37;35;1;اِنَّهُمْ كَانُوْٓا اِذَا قِيْلَ لَهُمْ لَآ اِلٰهَ اِلَّا اللّٰهُ يَسْتَكْبِرُوْنَ ۙ;innahum kānū iżā qīla lahum lā ilāha illallāhu yastakbirụn
37;36;1;وَيَقُوْلُوْنَ اَىِٕنَّا لَتَارِكُوْٓا اٰلِهَتِنَا لِشَاعِرٍ مَّجْنُوْنٍ ۗ;wa yaqụlụna a innā latārikū ālihatinā lisyā'irim majnụn
37;37;1;بَلْ جَاۤءَ بِالْحَقِّ وَصَدَّقَ الْمُرْسَلِيْنَ;bal jā`a bil-ḥaqqi wa ṣaddaqal-mursalīn
37;38;1;اِنَّكُمْ لَذَاۤىِٕقُوا الْعَذَابِ الْاَلِيْمِ ۚ;innakum lażā`iqul-'ażābil-alīm
37;39;1;وَمَا تُجْزَوْنَ اِلَّا مَا كُنْتُمْ تَعْمَلُوْنَۙ;wa mā tujzauna illā mā kuntum ta'malụn
37;40;1;اِلَّا عِبَادَ اللّٰهِ الْمُخْلَصِيْنَ;illā 'ibādallāhil-mukhlaṣīn
37;41;1;اُولٰۤىِٕكَ لَهُمْ رِزْقٌ مَّعْلُوْمٌۙ;ulā`ika lahum rizqum ma'lụm
37;42;1;فَوَاكِهُ ۚوَهُمْ مُّكْرَمُوْنَۙ;fawākih, wa hum mukramụn
37;43;1;فِيْ جَنّٰتِ النَّعِيْمِۙ;fī jannātin na'īm
37;44;1;عَلٰى سُرُرٍ مُّتَقٰبِلِيْنَ;'alā sururim mutaqābilīn
37;45;1;يُطَافُ عَلَيْهِمْ بِكَأْسٍ مِّنْ مَّعِيْنٍۢ ۙ;yuṭāfu 'alaihim bika`sim mim ma'īn
37;46;1;بَيْضَاۤءَ لَذَّةٍ لِّلشّٰرِبِيْنَۚ;baiḍā`a lażżatil lisy-syāribīn
37;47;1;لَا فِيْهَا غَوْلٌ وَّلَا هُمْ عَنْهَا يُنْزَفُوْنَ;lā fīhā gauluw wa lā hum 'an-hā yunzafụn
37;48;1;وَعِنْدَهُمْ قٰصِرٰتُ الطَّرْفِ عِيْنٌ ۙ;wa 'indahum qāṣirātuṭ-ṭarfi 'īn
37;49;1;كَاَنَّهُنَّ بَيْضٌ مَّكْنُوْنٌ;ka`annahunna baiḍum maknụn
37;50;1;فَاَقْبَلَ بَعْضُهُمْ عَلٰى بَعْضٍ يَّتَسَاۤءَلُوْنَ;fa aqbala ba'ḍuhum 'alā ba'ḍiy yatasā`alụn
37;51;1;قَالَ قَاۤىِٕلٌ مِّنْهُمْ اِنِّيْ كَانَ لِيْ قَرِيْنٌۙ;qāla qā`ilum min-hum innī kāna lī qarīn
37;52;1;يَّقُوْلُ اَىِٕنَّكَ لَمِنَ الْمُصَدِّقِيْنَ;yaqụlu a innaka laminal-muṣaddiqīn
37;53;1;ءَاِذَا مِتْنَا وَكُنَّا تُرَابًا وَّعِظَامًا ءَاِنَّا لَمَدِيْنُوْنَ;a iżā mitnā wa kunnā turābaw wa 'iẓāman a innā lamadīnụn
37;54;1;قَالَ هَلْ اَنْتُمْ مُّطَّلِعُوْنَ;qāla hal antum muṭṭali'ụn
37;55;1;فَاطَّلَعَ فَرَاٰهُ فِيْ سَوَاۤءِ الْجَحِيْمِ;faṭṭala'a fa ra`āhu fī sawā`il-jaḥīm
37;56;1;قَالَ تَاللّٰهِ اِنْ كِدْتَّ لَتُرْدِيْنِ ۙ;qāla tallāhi ing kitta laturdīn
37;57;1;وَلَوْلَا نِعْمَةُ رَبِّيْ لَكُنْتُ مِنَ الْمُحْضَرِيْنَ;walau lā ni'matu rabbī lakuntu minal-muḥḍarīn
37;58;1;اَفَمَا نَحْنُ بِمَيِّتِيْنَۙ;a fa mā naḥnu bimayyitīn
37;59;1;اِلَّا مَوْتَتَنَا الْاُوْلٰى وَمَا نَحْنُ بِمُعَذَّبِيْنَ;illā mautatanal-ụlā wa mā naḥnu bimu'ażżabīn
37;60;1;اِنَّ هٰذَا لَهُوَ الْفَوْزُ الْعَظِيْمُ;inna hāżā lahuwal-fauzul-'aẓīm
37;61;1;لِمِثْلِ هٰذَا فَلْيَعْمَلِ الْعٰمِلُوْنَ;limiṡli hāżā falya'malil-'āmilụn
37;62;1;اَذٰلِكَ خَيْرٌ نُّزُلًا اَمْ شَجَرَةُ الزَّقُّوْمِ;a żālika khairun nuzulan am syajaratuz-zaqqụm
37;63;1;اِنَّا جَعَلْنٰهَا فِتْنَةً لِّلظّٰلِمِيْنَ;innā ja'alnāhā fitnatal liẓ-ẓālimīn
37;64;1;اِنَّهَا شَجَرَةٌ تَخْرُجُ فِيْٓ اَصْلِ الْجَحِيْمِۙ;innahā syajaratun takhruju fī aṣlil-jaḥīm
37;65;1;طَلْعُهَا كَاَنَّهٗ رُءُوْسُ الشَّيٰطِيْنِ;ṭal'uhā ka`annahụ ru`ụsusy-syayāṭīn
37;66;1;فَاِنَّهُمْ لَاٰكِلُوْنَ مِنْهَا فَمَالِـُٔوْنَ مِنْهَا الْبُطُوْنَۗ;fa innahum la`ākilụna min-hā famāli`ụna min-hal buṭụn
37;67;1;ثُمَّ اِنَّ لَهُمْ عَلَيْهَا لَشَوْبًا مِّنْ حَمِيْمٍۚ;ṡumma inna lahum 'alaihā lasyaubam min ḥamīm
37;68;1;ثُمَّ اِنَّ مَرْجِعَهُمْ لَاِلَى الْجَحِيْمِ;ṡumma inna marji'ahum la`ilal-jaḥīm
37;69;1;اِنَّهُمْ اَلْفَوْا اٰبَاۤءَهُمْ ضَاۤلِّيْنَۙ;innahum alfau ābā`ahum ḍāllīn
37;70;1;فَهُمْ عَلٰٓى اٰثٰرِهِمْ يُهْرَعُوْنَ;fa hum 'alā āṡārihim yuhra'ụn
37;71;1;وَلَقَدْ ضَلَّ قَبْلَهُمْ اَكْثَرُ الْاَوَّلِيْنَۙ;wa laqad ḍalla qablahum akṡarul-awwalīn
37;72;1;وَلَقَدْ اَرْسَلْنَا فِيْهِمْ مُّنْذِرِيْنَ;wa laqad arsalnā fīhim munżirīn
37;73;1;فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُنْذَرِيْنَۙ;fanẓur kaifa kāna 'āqibatul-munżarīn
37;74;1;اِلَّا عِبَادَ اللّٰهِ الْمُخْلَصِيْنَ ࣖ;illā 'ibādallāhil-mukhlaṣīn
37;75;1;وَلَقَدْ نَادٰىنَا نُوْحٌ فَلَنِعْمَ الْمُجِيْبُوْنَۖ;wa laqad nādānā nụḥun fa lani'mal-mujībụn
37;76;1;وَنَجَّيْنٰهُ وَاَهْلَهٗ مِنَ الْكَرْبِ الْعَظِيْمِۖ;wa najjaināhu wa ahlahụ minal-karbil-'aẓīm
37;77;1;وَجَعَلْنَا ذُرِّيَّتَهٗ هُمُ الْبٰقِيْنَ;wa ja'alnā żurriyyatahụ humul-bāqīn
37;78;1;وَتَرَكْنَا عَلَيْهِ فِى الْاٰخِرِيْنَ ۖ;wa taraknā 'alaihi fil-ākhirīn
37;79;1;سَلٰمٌ عَلٰى نُوْحٍ فِى الْعٰلَمِيْنَ;salāmun 'alā nụḥin fil-'ālamīn
37;80;1;اِنَّا كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ;innā każālika najzil-muḥsinīn
37;81;1;اِنَّهٗ مِنْ عِبَادِنَا الْمُؤْمِنِيْنَ;innahụ min 'ibādinal-mu`minīn
37;82;1;ثُمَّ اَغْرَقْنَا الْاٰخَرِيْنَ;ṡumma agraqnal-ākharīn
37;83;1;وَاِنَّ مِنْ شِيْعَتِهٖ لَاِبْرٰهِيْمَ ۘ;wa inna min syī'atihī la`ibrāhīm
37;84;1;اِذْ جَاۤءَ رَبَّهٗ بِقَلْبٍ سَلِيْمٍۙ;iż jā`a rabbahụ biqalbin salīm
37;85;1;اِذْ قَالَ لِاَبِيْهِ وَقَوْمِهٖ مَاذَا تَعْبُدُوْنَ ۚ;iż qāla li`abīhi wa qaumihī māżā ta'budụn
37;86;1;اَىِٕفْكًا اٰلِهَةً دُوْنَ اللّٰهِ تُرِيْدُوْنَۗ;a ifkan āliḥatan dụnallāhi turīdụn
37;87;1;فَمَا ظَنُّكُمْ بِرَبِّ الْعٰلَمِيْنَ;fa mā ẓannukum birabbil-'ālamīn
37;88;1;فَنَظَرَ نَظْرَةً فِى النُّجُوْمِۙ;fa naẓara naẓratan fin-nujụm
37;89;1;فَقَالَ اِنِّيْ سَقِيْمٌ;fa qāla innī saqīm
37;90;1;فَتَوَلَّوْا عَنْهُ مُدْبِرِيْنَ;fa tawallau 'an-hu mudbirīn
37;91;1;فَرَاغَ اِلٰٓى اٰلِهَتِهِمْ فَقَالَ اَلَا تَأْكُلُوْنَۚ;fa rāga ilā ālihatihim fa qāla alā ta`kulụn
37;92;1;مَا لَكُمْ لَا تَنْطِقُوْنَ;mā lakum lā tanṭiqụn
37;93;1;فَرَاغَ عَلَيْهِمْ ضَرْبًا ۢبِالْيَمِيْنِ;fa rāga 'alaihim ḍarbam bil-yamīn
37;94;1;فَاَقْبَلُوْٓا اِلَيْهِ يَزِفُّوْنَ;fa aqbalū ilaihi yaziffụn
37;95;1;قَالَ اَتَعْبُدُوْنَ مَا تَنْحِتُوْنَۙ;qāla a ta'budụna mā tan-ḥitụn
37;96;1;وَاللّٰهُ خَلَقَكُمْ وَمَا تَعْمَلُوْنَ;wallāhu khalaqakum wa mā ta'malụn
37;97;1;قَالُوا ابْنُوْا لَهٗ بُنْيَانًا فَاَلْقُوْهُ فِى الْجَحِيْمِ;qālubnụ lahụ bun-yānan fa alqụhu fil-jaḥīm
37;98;1;فَاَرَادُوْا بِهٖ كَيْدًا فَجَعَلْنٰهُمُ الْاَسْفَلِيْنَ;fa arādụ bihī kaidan fa ja'alnāhumul-asfalīn
37;99;1;وَقَالَ اِنِّيْ ذَاهِبٌ اِلٰى رَبِّيْ سَيَهْدِيْنِ;wa qāla innī żāhibun ilā rabbī sayahdīn
37;100;1;رَبِّ هَبْ لِيْ مِنَ الصّٰلِحِيْنَ;rabbi hab lī minaṣ-ṣāliḥīn
37;101;1;فَبَشَّرْنٰهُ بِغُلٰمٍ حَلِيْمٍ;fa basysyarnāhu bigulāmin ḥalīm
37;102;1;فَلَمَّا بَلَغَ مَعَهُ السَّعْيَ قَالَ يٰبُنَيَّ اِنِّيْٓ اَرٰى فِى الْمَنَامِ;falammā balaga ma'ahus-sa'ya qāla yābunayya innī arā filmanāmi
37;102;2;اَنِّيْٓ اَذْبَحُكَ فَانْظُرْ مَاذَا تَرٰىۗ قَالَ يٰٓاَبَتِ افْعَلْ مَا;anī ażbaḥuka fānẓur māżā tarā qāla yā abatif-'al mā
37;102;3;تُؤْمَرُۖ سَتَجِدُنِيْٓ اِنْ شَاۤءَ اللّٰهُ مِنَ الصّٰبِرِيْنَ;tu`maru satajidunī in syā `allāhu minaṣ-ṣābirīna
37;103;1;فَلَمَّآ اَسْلَمَا وَتَلَّهٗ لِلْجَبِيْنِۚ;fa lammā aslamā wa tallahụ lil-jabīn
37;104;1;وَنَادَيْنٰهُ اَنْ يّٰٓاِبْرٰهِيْمُ ۙ;wa nādaināhu ay yā ibrāhīm
37;105;1;قَدْ صَدَّقْتَ الرُّؤْيَا ۚاِنَّا كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ;qad ṣaddaqtar-ru`yā, innā każālika najzil-muḥsinīn
37;106;1;اِنَّ هٰذَا لَهُوَ الْبَلٰۤؤُا الْمُبِيْنُ;inna hāżā lahuwal-balā`ul mubīn
37;107;1;وَفَدَيْنٰهُ بِذِبْحٍ عَظِيْمٍ;wa fadaināhu biżib-ḥin 'aẓīm
37;108;1;وَتَرَكْنَا عَلَيْهِ فِى الْاٰخِرِيْنَ ۖ;wa taraknā 'alaihi fil-ākhirīn
37;109;1;سَلٰمٌ عَلٰٓى اِبْرٰهِيْمَ;salāmun 'alā ibrāhīm
37;110;1;كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ;każālika najzil-muḥsinīn
37;111;1;اِنَّهٗ مِنْ عِبَادِنَا الْمُؤْمِنِيْنَ;innahụ min 'ibādinal-mu`minīn
37;112;1;وَبَشَّرْنٰهُ بِاِسْحٰقَ نَبِيًّا مِّنَ الصّٰلِحِيْنَ;wa basysyarnāhu bi`is-ḥāqa nabiyyam minaṣ-ṣāliḥīn
37;113;1;وَبٰرَكْنَا عَلَيْهِ وَعَلٰٓى اِسْحٰقَۗ وَمِنْ ذُرِّيَّتِهِمَا مُحْسِنٌ وَّظَالِمٌ لِّنَفْسِهٖ مُبِيْنٌ ࣖ;wa bāraknā 'alaihi wa 'alā is-ḥāq, wa min żurriyyatihimā muḥsinuw wa ẓālimul linafsihī mubīn
37;114;1;وَلَقَدْ مَنَنَّا عَلٰى مُوْسٰى وَهٰرُوْنَ ۚ;wa laqad manannā 'alā mụsā wa hārụn
37;115;1;وَنَجَّيْنٰهُمَا وَقَوْمَهُمَا مِنَ الْكَرْبِ الْعَظِيْمِۚ;wa najjaināhumā wa qaumahumā minal-karbil-'aẓīm
37;116;1;وَنَصَرْنٰهُمْ فَكَانُوْا هُمُ الْغٰلِبِيْنَۚ;wa naṣarnāhum fa kānụ humul-gālibīn
37;117;1;وَاٰتَيْنٰهُمَا الْكِتٰبَ الْمُسْتَبِيْنَ ۚ;wa ātaināhumal-kitābal-mustabīn
37;118;1;وَهَدَيْنٰهُمَا الصِّرَاطَ الْمُسْتَقِيْمَۚ;wa hadaināhumaṣ-ṣirāṭal-mustaqīm
37;119;1;وَتَرَكْنَا عَلَيْهِمَا فِى الْاٰخِرِيْنَ ۖ;wa taraknā 'alaihimā fil-ākhirīn
37;120;1;سَلٰمٌ عَلٰى مُوْسٰى وَهٰرُوْنَ;salāmun 'alā mụsā wa hārụn
37;121;1;اِنَّا كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ;innā każālika najzil-muḥsinīn
37;122;1;اِنَّهُمَا مِنْ عِبَادِنَا الْمُؤْمِنِيْنَ;innahumā min 'ibādinal-mu`minīn
37;123;1;وَاِنَّ اِلْيَاسَ لَمِنَ الْمُرْسَلِيْنَۗ;wa inna ilyāsa laminal-mursalīn
37;124;1;اِذْ قَالَ لِقَوْمِهٖٓ اَلَا تَتَّقُوْنَ;iż qāla liqaumihī alā tattaqụn
37;125;1;اَتَدْعُوْنَ بَعْلًا وَّتَذَرُوْنَ اَحْسَنَ الْخَالِقِيْنَۙ;a tad'ụna ba'law wa tażarụna aḥsanal-khāliqīn
37;126;1;اللّٰهَ رَبَّكُمْ وَرَبَّ اٰبَاۤىِٕكُمُ الْاَوَّلِيْنَ;allāha rabbakum wa rabba ābā`ikumul-awwalīn
37;127;1;فَكَذَّبُوْهُ فَاِنَّهُمْ لَمُحْضَرُوْنَۙ;fa każżabụhu fa innahum lamuḥḍarụn
37;128;1;اِلَّا عِبَادَ اللّٰهِ الْمُخْلَصِيْنَ;illā 'ibādallāhil-mukhlaṣīn
37;129;1;وَتَرَكْنَا عَلَيْهِ فِى الْاٰخِرِيْنَ ۙ;wa taraknā 'alaihi fil-ākhirīn
37;130;1;سَلٰمٌ عَلٰٓى اِلْ يَاسِيْنَ;salāmun 'alā ilyāsīn
37;131;1;اِنَّا كَذٰلِكَ نَجْزِى الْمُحْسِنِيْنَ;innā każālika najzil-muḥsinīn
37;132;1;اِنَّهٗ مِنْ عِبَادِنَا الْمُؤْمِنِيْنَ;innahụ min 'ibādinal-mu`minīn
37;133;1;وَاِنَّ لُوْطًا لَّمِنَ الْمُرْسَلِيْنَۗ;wa inna lụṭal laminal-mursalīn
37;134;1;اِذْ نَجَّيْنٰهُ وَاَهْلَهٗٓ اَجْمَعِيْۙنَ;iż najjaināhu wa ahlahū ajma'īn
37;135;1;اِلَّا عَجُوْزًا فِى الْغٰبِرِيْنَ;illā 'ajụzan fil-gābirīn
37;136;1;ثُمَّ دَمَّرْنَا الْاٰخَرِيْنَ;ṡumma dammarnal-ākharīn
37;137;1;وَاِنَّكُمْ لَتَمُرُّوْنَ عَلَيْهِمْ مُّصْبِحِيْنَۙ;wa innakum latamurrụna 'alaihim muṣbiḥīn
37;138;1;وَبِالَّيْلِۗ اَفَلَا تَعْقِلُوْنَ ࣖ;wa bil-laīl, a fa lā ta'qilụn
37;139;1;وَاِنَّ يُوْنُسَ لَمِنَ الْمُرْسَلِيْنَۗ;wa inna yụnusa laminal-mursalīn
37;140;1;اِذْ اَبَقَ اِلَى الْفُلْكِ الْمَشْحُوْنِۙ;iż abaqa ilal-fulkil-masy-ḥụn
37;141;1;فَسَاهَمَ فَكَانَ مِنَ الْمُدْحَضِيْنَۚ;fa sāhama fa kāna minal-mud-ḥaḍīn
37;142;1;فَالْتَقَمَهُ الْحُوْتُ وَهُوَ مُلِيْمٌ;faltaqamahul-ḥụtu wa huwa mulīm
37;143;1;فَلَوْلَآ اَنَّهٗ كَانَ مِنَ الْمُسَبِّحِيْنَ ۙ;falau lā annahụ kāna minal-musabbiḥīn
37;144;1;لَلَبِثَ فِيْ بَطْنِهٖٓ اِلٰى يَوْمِ يُبْعَثُوْنَۚ;lalabiṡa fī baṭnihī ilā yaumi yub'aṡụn
37;145;1;فَنَبَذْنٰهُ بِالْعَرَاۤءِ وَهُوَ سَقِيْمٌ ۚ;fa nabażnāhu bil-'arā`i wa huwa saqīm
37;146;1;وَاَنْۢبَتْنَا عَلَيْهِ شَجَرَةً مِّنْ يَّقْطِيْنٍۚ;wa ambatnā 'alaihi syajaratam miy yaqṭīn
37;147;1;وَاَرْسَلْنٰهُ اِلٰى مِائَةِ اَلْفٍ اَوْ يَزِيْدُوْنَۚ;wa arsalnāhu ilā mi`ati alfin au yazīdụn
37;148;1;فَاٰمَنُوْا فَمَتَّعْنٰهُمْ اِلٰى حِيْنٍ;fa āmanụ fa matta'nāhum ilā ḥīn
37;149;1;فَاسْتَفْتِهِمْ اَلِرَبِّكَ الْبَنَاتُ وَلَهُمُ الْبَنُوْنَۚ;fastaftihim a lirabbikal-banātu wa lahumul-banụn
37;150;1;اَمْ خَلَقْنَا الْمَلٰۤىِٕكَةَ اِنَاثًا وَّهُمْ شَاهِدُوْنَ;am khalaqnal-malā`ikata ināṡaw wa hum syāhidụn
37;151;1;اَلَآ اِنَّهُمْ مِّنْ اِفْكِهِمْ لَيَقُوْلُوْنَۙ;alā innahum min ifkihim layaqụlụn
37;152;1;وَلَدَ اللّٰهُ ۙوَاِنَّهُمْ لَكٰذِبُوْنَۙ;waladallāhu wa innahum lakāżibụn
37;153;1;اَصْطَفَى الْبَنَاتِ عَلَى الْبَنِيْنَۗ;aṣṭafal-banāti 'alal-banīn
37;154;1;مَا لَكُمْۗ كَيْفَ تَحْكُمُوْنَ;mā lakum, kaifa taḥkumụn
37;155;1;اَفَلَا تَذَكَّرُوْنَۚ;a fa lā tażakkarụn
37;156;1;اَمْ لَكُمْ سُلْطٰنٌ مُّبِيْنٌۙ;am lakum sulṭānum mubīn
37;157;1;فَأْتُوْا بِكِتٰبِكُمْ اِنْ كُنْتُمْ صٰدِقِيْنَ;fa`tụ bikitābikum ing kuntum ṣādiqīn
37;158;1;وَجَعَلُوْا بَيْنَهٗ وَبَيْنَ الْجِنَّةِ نَسَبًا ۗوَلَقَدْ عَلِمَتِ الْجِنَّةُ اِنَّهُمْ لَمُحْضَرُوْنَۙ;wa ja'alụ bainahụ wa bainal-jinnati nasabā, wa laqad 'alimatil-jinnatu innahum lamuḥḍarụn
37;159;1;سُبْحٰنَ اللّٰهِ عَمَّا يَصِفُوْنَۙ;sub-ḥanallāhi 'ammā yaṣifụn
37;160;1;اِلَّا عِبَادَ اللّٰهِ الْمُخْلَصِيْنَ;illā 'ibādallāhil-mukhlaṣīn
37;161;1;فَاِنَّكُمْ وَمَا تَعْبُدُوْنَۙ;fa innakum wa mā ta'budụn
37;162;1;مَآ اَنْتُمْ عَلَيْهِ بِفَاتِنِيْنَۙ;mā antum 'alaihi bifātinīn
37;163;1;اِلَّا مَنْ هُوَ صَالِ الْجَحِيْمِ;illā man huwa ṣālil-jaḥīm
37;164;1;وَمَا مِنَّآ اِلَّا لَهٗ مَقَامٌ مَّعْلُوْمٌۙ;wa mā minnā illā lahụ maqāmum ma'lụm
37;165;1;وَاِنَّا لَنَحْنُ الصَّۤافُّوْنَۖ;wa innā lanaḥnuṣ-ṣāffụn
37;166;1;وَاِنَّا لَنَحْنُ الْمُسَبِّحُوْنَ;wa innā lanaḥnul-musabbiḥụn
37;167;1;وَاِنْ كَانُوْا لَيَقُوْلُوْنَۙ;wa ing kānụ layaqụlụn
37;168;1;لَوْ اَنَّ عِنْدَنَا ذِكْرًا مِّنَ الْاَوَّلِيْنَۙ;lau anna 'indanā żikram minal-awwalīn
37;169;1;لَكُنَّا عِبَادَ اللّٰهِ الْمُخْلَصِيْنَ;lakunnā 'ibādallāhil-mukhlaṣīn
37;170;1;فَكَفَرُوْا بِهٖۚ فَسَوْفَ يَعْلَمُوْنَ;fa kafarụ bih, fa saufa ya'lamụn
37;171;1;وَلَقَدْ سَبَقَتْ كَلِمَتُنَا لِعِبَادِنَا الْمُرْسَلِيْنَ ۖ;wa laqad sabaqat kalimatunā li'ibādinal-mursalīn
37;172;1;اِنَّهُمْ لَهُمُ الْمَنْصُوْرُوْنَۖ;innahum lahumul-manṣụrụn
37;173;1;وَاِنَّ جُنْدَنَا لَهُمُ الْغٰلِبُوْنَ;wa inna jundanā lahumul-gālibụn
37;174;1;فَتَوَلَّ عَنْهُمْ حَتّٰى حِيْنٍۙ;fa tawalla 'an-hum ḥattā ḥīn
37;175;1;وَّاَبْصِرْهُمْۗ فَسَوْفَ يُبْصِرُوْنَ;wa abṣir-hum, fa saufa yubṣirụn
37;176;1;اَفَبِعَذَابِنَا يَسْتَعْجِلُوْنَ;a fa bi'ażābinā yasta'jilụn
37;177;1;فَاِذَا نَزَلَ بِسَاحَتِهِمْ فَسَاۤءَ صَبَاحُ الْمُنْذَرِيْنَ;fa iżā nazala bisāḥatihim fa sā`a ṣabāḥul-munżarīn
37;178;1;وَتَوَلَّ عَنْهُمْ حَتّٰى حِيْنٍۙ;wa tawalla 'an-hum ḥattā ḥīn
37;179;1;وَّاَبْصِرْۗ فَسَوْفَ يُبْصِرُوْنَ;wa abṣir, fa saufa yubṣirụn
37;180;1;سُبْحٰنَ رَبِّكَ رَبِّ الْعِزَّةِ عَمَّا يَصِفُوْنَۚ;sub-ḥāna rabbika rabbil-'izzati 'ammā yaṣifụn
37;181;1;وَسَلٰمٌ عَلَى الْمُرْسَلِيْنَۚ;wa salāmun 'alal-mursalīn
37;182;1;وَالْحَمْدُ لِلّٰهِ رَبِّ الْعٰلَمِيْنَ ࣖ;wal-ḥamdu lillāhi rabbil-'ālamīn
38;1;1;صۤ ۗوَالْقُرْاٰنِ ذِى الذِّكْرِۗ;shād, wal-qur`āni żiż-żikr
38;2;1;بَلِ الَّذِيْنَ كَفَرُوْا فِيْ عِزَّةٍ وَّشِقَاقٍ;balillażīna kafarụ fī 'izzatiw wa syiqāq
38;3;1;كَمْ اَهْلَكْنَا مِنْ قَبْلِهِمْ مِّنْ قَرْنٍ فَنَادَوْا وَّلَاتَ حِيْنَ مَنَاصٍ;kam ahlaknā ming qablihim ming qarnin fa nādaw wa lāta ḥīna manāṣ
38;4;1;وَعَجِبُوْٓا اَنْ جَاۤءَهُمْ مُّنْذِرٌ مِّنْهُمْ ۖوَقَالَ الْكٰفِرُوْنَ هٰذَا سٰحِرٌ كَذَّابٌۚ;wa 'ajibū an jā`ahum munżirum min-hum wa qālal-kāfirụna hāżā sāḥirung każżāb
38;5;1;اَجَعَلَ الْاٰلِهَةَ اِلٰهًا وَّاحِدًا ۖاِنَّ هٰذَا لَشَيْءٌ عُجَابٌ;a ja'alal-ālihata ilāhaw wāḥidan inna hāżā lasyai`un 'ujāb
38;6;1;وَانْطَلَقَ الْمَلَاُ مِنْهُمْ اَنِ امْشُوْا وَاصْبِرُوْا عَلٰٓى اٰلِهَتِكُمْ ۖاِنَّ هٰذَا لَشَيْءٌ يُّرَادُ ۖ;wanṭalaqal-mala`u min-hum animsyụ waṣbirụ 'alā ālihatikum inna hāżā lasyai`uy yurād
38;7;1;مَا سَمِعْنَا بِهٰذَا فِى الْمِلَّةِ الْاٰخِرَةِ ۖاِنْ هٰذَآ اِلَّا اخْتِلَاقٌۚ;mā sami'nā bihāżā fil-millatil-ākhirati in hāżā illakhtilāq
